param,rt_0,rt_1,midpoint,k,n_t,t_I,N,S0,I0
56976,1.4000000000000004,4.700000000000003,140,0.6,365,4,100000,99900,100
89179,1.6000000000000003,4.500000000000004,93,0.6,365,4,100000,99900,100
4394,1.3000000000000005,2.700000000000001,102,0.1,365,4,100000,99900,100
28281,1.3000000000000005,4.700000000000003,115,0.2,365,4,100000,99900,100
59623,1.4000000000000004,4.900000000000004,153,0.6,365,4,100000,99900,100
27455,1.3000000000000005,4.600000000000003,157,0.6,365,4,100000,99900,100
9303,1.3000000000000005,3.100000000000002,109,0.8,365,4,100000,99900,100
70629,1.5000000000000004,4.100000000000003,132,0.8,365,4,100000,99900,100
29588,1.3000000000000005,4.800000000000003,132,0.8,365,4,100000,99900,100
55543,1.4000000000000004,4.600000000000003,120,0.7000000000000001,365,4,100000,99900,100
9337,1.3000000000000005,3.100000000000002,114,0.2,365,4,100000,99900,100
34023,1.4000000000000004,2.9000000000000017,100,0.7000000000000001,365,4,100000,99900,100
42840,1.4000000000000004,3.6000000000000023,138,0.1,365,4,100000,99900,100
98268,1.7000000000000006,4.900000000000004,76,0.3,365,4,100000,99900,100
28296,1.3000000000000005,4.700000000000003,117,0.1,365,4,100000,99900,100
48960,1.4000000000000004,4.100000000000003,97,0.5,365,4,100000,99900,100
16545,1.3000000000000005,3.7000000000000015,118,0.1,365,4,100000,99900,100
84100,1.6000000000000003,4.000000000000003,74,0.6,365,4,100000,99900,100
37729,1.4000000000000004,3.200000000000002,138,0.8,365,4,100000,99900,100
88217,1.6000000000000003,4.400000000000003,111,0.5,365,4,100000,99900,100
79646,1.5000000000000004,4.800000000000003,93,0.1,365,4,100000,99900,100
11789,1.3000000000000005,3.300000000000002,120,0.3,365,4,100000,99900,100
3618,1.3000000000000005,2.6000000000000014,158,0.2,365,4,100000,99900,100
46354,1.4000000000000004,3.9000000000000026,93,0.4,365,4,100000,99900,100
27282,1.3000000000000005,4.600000000000003,136,0.1,365,4,100000,99900,100
46681,1.4000000000000004,3.9000000000000026,134,0.3,365,4,100000,99900,100
89424,1.6000000000000003,4.500000000000004,124,0.3,365,4,100000,99900,100
68203,1.5000000000000004,3.9000000000000026,139,0.7000000000000001,365,4,100000,99900,100
39012,1.4000000000000004,3.300000000000002,143,0.7000000000000001,365,4,100000,99900,100
10533,1.3000000000000005,3.200000000000002,113,0.4,365,4,100000,99900,100
85007,1.6000000000000003,4.100000000000003,95,0.2,365,4,100000,99900,100
70310,1.5000000000000004,4.100000000000003,93,0.1,365,4,100000,99900,100
87190,1.6000000000000003,4.3000000000000025,116,0.8,365,4,100000,99900,100
91735,1.6000000000000003,4.700000000000003,123,0.2,365,4,100000,99900,100
88067,1.6000000000000003,4.400000000000003,92,0.5,365,4,100000,99900,100
96483,1.7000000000000006,4.600000000000003,73,0.6,365,4,100000,99900,100
77173,1.5000000000000004,4.600000000000003,120,0.3,365,4,100000,99900,100
70677,1.5000000000000004,4.100000000000003,138,0.8,365,4,100000,99900,100
26042,1.3000000000000005,4.500000000000004,127,0.2,365,4,100000,99900,100
70460,1.5000000000000004,4.100000000000003,111,0.7000000000000001,365,4,100000,99900,100
92928,1.6000000000000003,4.800000000000003,121,0.2,365,4,100000,99900,100
16818,1.3000000000000005,3.7000000000000015,152,0.2,365,4,100000,99900,100
22985,1.3000000000000005,4.200000000000003,185,0.2,365,4,100000,99900,100
67884,1.5000000000000004,3.9000000000000026,99,0.8,365,4,100000,99900,100
37502,1.4000000000000004,3.200000000000002,110,0.5,365,4,100000,99900,100
14655,1.3000000000000005,3.500000000000002,179,0.4,365,4,100000,99900,100
2332,1.3000000000000005,2.5000000000000013,147,0.1,365,4,100000,99900,100
72004,1.5000000000000004,4.200000000000003,143,0.8,365,4,100000,99900,100
3678,1.3000000000000005,2.6000000000000014,165,0.6,365,4,100000,99900,100
35412,1.4000000000000004,3.0000000000000018,140,0.8,365,4,100000,99900,100
48151,1.4000000000000004,4.000000000000003,156,0.8,365,4,100000,99900,100
53205,1.4000000000000004,4.400000000000003,147,0.4,365,4,100000,99900,100
28816,1.3000000000000005,4.700000000000003,182,0.2,365,4,100000,99900,100
42867,1.4000000000000004,3.6000000000000023,141,0.4,365,4,100000,99900,100
58231,1.4000000000000004,4.800000000000003,138,0.4,365,4,100000,99900,100
79833,1.5000000000000004,4.800000000000003,116,0.4,365,4,100000,99900,100
31029,1.3000000000000005,4.900000000000004,167,0.3,365,4,100000,99900,100
20432,1.3000000000000005,4.000000000000003,160,0.2,365,4,100000,99900,100
18296,1.3000000000000005,3.8000000000000025,189,0.1,365,4,100000,99900,100
59592,1.4000000000000004,4.900000000000004,149,0.7000000000000001,365,4,100000,99900,100
58239,1.4000000000000004,4.800000000000003,139,0.4,365,4,100000,99900,100
2061,1.3000000000000005,2.5000000000000013,112,0.7000000000000001,365,4,100000,99900,100
16,1.3000000000000005,2.000000000000001,97,0.8,365,4,100000,99900,100
45128,1.4000000000000004,3.8000000000000025,101,0.4,365,4,100000,99900,100
75777,1.5000000000000004,4.500000000000004,113,0.8,365,4,100000,99900,100
21792,1.3000000000000005,4.100000000000003,182,0.7000000000000001,365,4,100000,99900,100
18799,1.3000000000000005,3.9000000000000026,103,0.4,365,4,100000,99900,100
58251,1.4000000000000004,4.800000000000003,140,0.8,365,4,100000,99900,100
36303,1.4000000000000004,3.100000000000002,110,0.1,365,4,100000,99900,100
85044,1.6000000000000003,4.100000000000003,100,0.3,365,4,100000,99900,100
45430,1.4000000000000004,3.8000000000000025,139,0.2,365,4,100000,99900,100
11963,1.3000000000000005,3.300000000000002,142,0.1,365,4,100000,99900,100
5936,1.3000000000000005,2.8000000000000016,142,0.8,365,4,100000,99900,100
31743,1.3000000000000005,5.000000000000004,110,0.7000000000000001,365,4,100000,99900,100
37782,1.4000000000000004,3.200000000000002,145,0.5,365,4,100000,99900,100
43759,1.4000000000000004,3.7000000000000015,91,0.4,365,4,100000,99900,100
97377,1.7000000000000006,4.800000000000003,75,0.6,365,4,100000,99900,100
22691,1.3000000000000005,4.200000000000003,148,0.4,365,4,100000,99900,100
28687,1.3000000000000005,4.700000000000003,166,0.1,365,4,100000,99900,100
75801,1.5000000000000004,4.500000000000004,116,0.8,365,4,100000,99900,100
60665,1.4000000000000004,5.000000000000004,125,0.5,365,4,100000,99900,100
92933,1.6000000000000003,4.800000000000003,121,0.7000000000000001,365,4,100000,99900,100
69444,1.5000000000000004,4.000000000000003,142,0.1,365,4,100000,99900,100
35418,1.4000000000000004,3.0000000000000018,141,0.6,365,4,100000,99900,100
59670,1.4000000000000004,4.900000000000004,159,0.5,365,4,100000,99900,100
27514,1.3000000000000005,4.600000000000003,165,0.1,365,4,100000,99900,100
66937,1.5000000000000004,3.8000000000000025,130,0.1,365,4,100000,99900,100
55501,1.4000000000000004,4.600000000000003,115,0.5,365,4,100000,99900,100
25956,1.3000000000000005,4.500000000000004,116,0.3,365,4,100000,99900,100
10657,1.3000000000000005,3.200000000000002,129,0.1,365,4,100000,99900,100
17794,1.3000000000000005,3.8000000000000025,126,0.3,365,4,100000,99900,100
35215,1.4000000000000004,3.0000000000000018,116,0.3,365,4,100000,99900,100
96431,1.7000000000000006,4.500000000000004,74,0.7000000000000001,365,4,100000,99900,100
23572,1.3000000000000005,4.3000000000000025,111,0.6,365,4,100000,99900,100
70348,1.5000000000000004,4.100000000000003,97,0.7000000000000001,365,4,100000,99900,100
38829,1.4000000000000004,3.300000000000002,120,0.8,365,4,100000,99900,100
64593,1.5000000000000004,3.6000000000000023,116,0.8,365,4,100000,99900,100
31800,1.3000000000000005,5.000000000000004,118,0.1,365,4,100000,99900,100
88038,1.6000000000000003,4.400000000000003,88,0.5,365,4,100000,99900,100
42613,1.4000000000000004,3.6000000000000023,109,0.6,365,4,100000,99900,100
18910,1.3000000000000005,3.9000000000000026,117,0.7000000000000001,365,4,100000,99900,100
41566,1.4000000000000004,3.500000000000002,140,0.8,365,4,100000,99900,100
42545,1.4000000000000004,3.6000000000000023,101,0.2,365,4,100000,99900,100
81108,1.5000000000000004,4.900000000000004,107,0.6,365,4,100000,99900,100
27432,1.3000000000000005,4.600000000000003,154,0.7000000000000001,365,4,100000,99900,100
87995,1.6000000000000003,4.400000000000003,82,0.4,365,4,100000,99900,100
59392,1.4000000000000004,4.900000000000004,124,0.7000000000000001,365,4,100000,99900,100
72918,1.5000000000000004,4.3000000000000025,93,0.2,365,4,100000,99900,100
68108,1.5000000000000004,3.9000000000000026,127,0.8,365,4,100000,99900,100
27089,1.3000000000000005,4.600000000000003,111,0.8,365,4,100000,99900,100
64354,1.5000000000000004,3.6000000000000023,84,0.8,365,4,100000,99900,100
56720,1.4000000000000004,4.700000000000003,108,0.6,365,4,100000,99900,100
27444,1.3000000000000005,4.600000000000003,156,0.3,365,4,100000,99900,100
1089,1.3000000000000005,2.400000000000001,132,0.8,365,4,100000,99900,100
8582,1.3000000000000005,3.0000000000000018,170,0.7000000000000001,365,4,100000,99900,100
74657,1.5000000000000004,4.400000000000003,142,0.4,365,4,100000,99900,100
71794,1.5000000000000004,4.200000000000003,117,0.6,365,4,100000,99900,100
65590,1.5000000000000004,3.7000000000000015,104,0.6,365,4,100000,99900,100
78545,1.5000000000000004,4.700000000000003,123,0.5,365,4,100000,99900,100
38620,1.4000000000000004,3.300000000000002,94,0.5,365,4,100000,99900,100
46659,1.4000000000000004,3.9000000000000026,131,0.5,365,4,100000,99900,100
75885,1.5000000000000004,4.500000000000004,127,0.4,365,4,100000,99900,100
28280,1.3000000000000005,4.700000000000003,114,0.8,365,4,100000,99900,100
3389,1.3000000000000005,2.6000000000000014,129,0.5,365,4,100000,99900,100
36493,1.4000000000000004,3.100000000000002,133,0.7000000000000001,365,4,100000,99900,100
76074,1.5000000000000004,4.500000000000004,151,0.1,365,4,100000,99900,100
154,1.3000000000000005,2.200000000000001,101,0.7000000000000001,365,4,100000,99900,100
25924,1.3000000000000005,4.500000000000004,112,0.2,365,4,100000,99900,100
58370,1.4000000000000004,4.800000000000003,155,0.7000000000000001,365,4,100000,99900,100
87957,1.6000000000000003,4.400000000000003,76,0.8,365,4,100000,99900,100
90369,1.6000000000000003,4.600000000000003,99,0.4,365,4,100000,99900,100
36137,1.4000000000000004,3.100000000000002,87,0.6,365,4,100000,99900,100
15808,1.3000000000000005,3.6000000000000023,174,0.7000000000000001,365,4,100000,99900,100
79780,1.5000000000000004,4.800000000000003,109,0.7000000000000001,365,4,100000,99900,100
40270,1.4000000000000004,3.400000000000002,141,0.1,365,4,100000,99900,100
44159,1.4000000000000004,3.7000000000000015,141,0.6,365,4,100000,99900,100
33028,1.4000000000000004,2.700000000000001,91,0.5,365,4,100000,99900,100
21297,1.3000000000000005,4.100000000000003,120,0.7000000000000001,365,4,100000,99900,100
86012,1.6000000000000003,4.200000000000003,98,0.5,365,4,100000,99900,100
43916,1.4000000000000004,3.7000000000000015,111,0.3,365,4,100000,99900,100
52032,1.4000000000000004,4.3000000000000025,160,0.7000000000000001,365,4,100000,99900,100
4439,1.3000000000000005,2.700000000000001,107,0.7000000000000001,365,4,100000,99900,100
44303,1.4000000000000004,3.7000000000000015,159,0.6,365,4,100000,99900,100
52976,1.4000000000000004,4.400000000000003,118,0.7000000000000001,365,4,100000,99900,100
31741,1.3000000000000005,5.000000000000004,110,0.5,365,4,100000,99900,100
93931,1.6000000000000003,4.900000000000004,92,0.8,365,4,100000,99900,100
77193,1.5000000000000004,4.600000000000003,122,0.7000000000000001,365,4,100000,99900,100
24099,1.3000000000000005,4.3000000000000025,177,0.5,365,4,100000,99900,100
74334,1.5000000000000004,4.400000000000003,102,0.1,365,4,100000,99900,100
12978,1.3000000000000005,3.400000000000002,118,0.8,365,4,100000,99900,100
33036,1.4000000000000004,2.700000000000001,92,0.6,365,4,100000,99900,100
21463,1.3000000000000005,4.100000000000003,141,0.6,365,4,100000,99900,100
48174,1.4000000000000004,4.000000000000003,159,0.7000000000000001,365,4,100000,99900,100
2295,1.3000000000000005,2.5000000000000013,142,0.4,365,4,100000,99900,100
50656,1.4000000000000004,4.200000000000003,149,0.1,365,4,100000,99900,100
95409,1.6000000000000003,5.000000000000004,119,0.7000000000000001,365,4,100000,99900,100
96925,1.7000000000000006,4.700000000000003,107,0.2,365,4,100000,99900,100
20365,1.3000000000000005,4.000000000000003,151,0.7000000000000001,365,4,100000,99900,100
29663,1.3000000000000005,4.800000000000003,142,0.3,365,4,100000,99900,100
4524,1.3000000000000005,2.700000000000001,118,0.5,365,4,100000,99900,100
16652,1.3000000000000005,3.7000000000000015,131,0.4,365,4,100000,99900,100
32038,1.3000000000000005,5.000000000000004,147,0.8,365,4,100000,99900,100
90345,1.6000000000000003,4.600000000000003,96,0.4,365,4,100000,99900,100
3513,1.3000000000000005,2.6000000000000014,145,0.1,365,4,100000,99900,100
71816,1.5000000000000004,4.200000000000003,120,0.4,365,4,100000,99900,100
71976,1.5000000000000004,4.200000000000003,140,0.4,365,4,100000,99900,100
22875,1.3000000000000005,4.200000000000003,171,0.4,365,4,100000,99900,100
13206,1.3000000000000005,3.400000000000002,147,0.5,365,4,100000,99900,100
34366,1.4000000000000004,2.9000000000000017,145,0.5,365,4,100000,99900,100
9238,1.3000000000000005,3.100000000000002,101,0.4,365,4,100000,99900,100
45382,1.4000000000000004,3.8000000000000025,133,0.2,365,4,100000,99900,100
10728,1.3000000000000005,3.200000000000002,137,0.8,365,4,100000,99900,100
2409,1.3000000000000005,2.5000000000000013,156,0.6,365,4,100000,99900,100
69336,1.5000000000000004,4.000000000000003,128,0.5,365,4,100000,99900,100
876,1.3000000000000005,2.400000000000001,103,0.8,365,4,100000,99900,100
13390,1.3000000000000005,3.400000000000002,170,0.5,365,4,100000,99900,100
30971,1.3000000000000005,4.900000000000004,160,0.1,365,4,100000,99900,100
18011,1.3000000000000005,3.8000000000000025,153,0.4,365,4,100000,99900,100
82482,1.5000000000000004,5.000000000000004,111,0.8,365,4,100000,99900,100
60782,1.4000000000000004,5.000000000000004,140,0.2,365,4,100000,99900,100
78335,1.5000000000000004,4.700000000000003,97,0.3,365,4,100000,99900,100
69470,1.5000000000000004,4.000000000000003,145,0.3,365,4,100000,99900,100
18250,1.3000000000000005,3.8000000000000025,183,0.3,365,4,100000,99900,100
37859,1.4000000000000004,3.200000000000002,155,0.2,365,4,100000,99900,100
19374,1.3000000000000005,3.9000000000000026,175,0.8,365,4,100000,99900,100
75981,1.5000000000000004,4.500000000000004,139,0.4,365,4,100000,99900,100
75940,1.5000000000000004,4.500000000000004,134,0.3,365,4,100000,99900,100
29684,1.3000000000000005,4.800000000000003,144,0.8,365,4,100000,99900,100
65450,1.5000000000000004,3.7000000000000015,85,0.4,365,4,100000,99900,100
8309,1.3000000000000005,3.0000000000000018,136,0.6,365,4,100000,99900,100
69242,1.5000000000000004,4.000000000000003,116,0.7000000000000001,365,4,100000,99900,100
36399,1.4000000000000004,3.100000000000002,122,0.1,365,4,100000,99900,100
78402,1.5000000000000004,4.700000000000003,105,0.6,365,4,100000,99900,100
49412,1.4000000000000004,4.100000000000003,154,0.1,365,4,100000,99900,100
16817,1.3000000000000005,3.7000000000000015,152,0.1,365,4,100000,99900,100
46602,1.4000000000000004,3.9000000000000026,124,0.4,365,4,100000,99900,100
17986,1.3000000000000005,3.8000000000000025,150,0.3,365,4,100000,99900,100
65693,1.5000000000000004,3.7000000000000015,117,0.5,365,4,100000,99900,100
71833,1.5000000000000004,4.200000000000003,122,0.5,365,4,100000,99900,100
67878,1.5000000000000004,3.9000000000000026,99,0.2,365,4,100000,99900,100
37587,1.4000000000000004,3.200000000000002,121,0.2,365,4,100000,99900,100
67750,1.5000000000000004,3.9000000000000026,81,0.8,365,4,100000,99900,100
65469,1.5000000000000004,3.7000000000000015,88,0.2,365,4,100000,99900,100
77030,1.5000000000000004,4.600000000000003,102,0.4,365,4,100000,99900,100
27317,1.3000000000000005,4.600000000000003,140,0.4,365,4,100000,99900,100
581,1.3000000000000005,2.300000000000001,153,0.5,365,4,100000,99900,100
10967,1.3000000000000005,3.200000000000002,167,0.7000000000000001,365,4,100000,99900,100
96557,1.7000000000000006,4.600000000000003,96,0.3,365,4,100000,99900,100
16740,1.3000000000000005,3.7000000000000015,142,0.4,365,4,100000,99900,100
78503,1.5000000000000004,4.700000000000003,118,0.3,365,4,100000,99900,100
61946,1.5000000000000004,3.300000000000002,96,0.4,365,4,100000,99900,100
78353,1.5000000000000004,4.700000000000003,99,0.5,365,4,100000,99900,100
33494,1.4000000000000004,2.8000000000000016,140,0.2,365,4,100000,99900,100
98218,1.7000000000000006,4.900000000000004,69,0.2,365,4,100000,99900,100
92563,1.6000000000000003,4.800000000000003,73,0.7000000000000001,365,4,100000,99900,100
41618,1.4000000000000004,3.500000000000002,147,0.4,365,4,100000,99900,100
7245,1.3000000000000005,2.9000000000000017,154,0.6,365,4,100000,99900,100
51972,1.4000000000000004,4.3000000000000025,153,0.3,365,4,100000,99900,100
98484,1.7000000000000006,4.900000000000004,106,0.1,365,4,100000,99900,100
17914,1.3000000000000005,3.8000000000000025,141,0.3,365,4,100000,99900,100
15316,1.3000000000000005,3.6000000000000023,113,0.2,365,4,100000,99900,100
74460,1.5000000000000004,4.400000000000003,117,0.7000000000000001,365,4,100000,99900,100
134,1.3000000000000005,2.200000000000001,98,0.8,365,4,100000,99900,100
50744,1.4000000000000004,4.200000000000003,160,0.1,365,4,100000,99900,100
78416,1.5000000000000004,4.700000000000003,107,0.4,365,4,100000,99900,100
58096,1.4000000000000004,4.800000000000003,121,0.5,365,4,100000,99900,100
110,1.3000000000000005,2.200000000000001,95,0.5,365,4,100000,99900,100
66652,1.5000000000000004,3.8000000000000025,94,0.3,365,4,100000,99900,100
88216,1.6000000000000003,4.400000000000003,111,0.4,365,4,100000,99900,100
82423,1.5000000000000004,5.000000000000004,104,0.5,365,4,100000,99900,100
15567,1.3000000000000005,3.6000000000000023,144,0.6,365,4,100000,99900,100
53188,1.4000000000000004,4.400000000000003,145,0.3,365,4,100000,99900,100
15319,1.3000000000000005,3.6000000000000023,113,0.5,365,4,100000,99900,100
66686,1.5000000000000004,3.8000000000000025,98,0.6,365,4,100000,99900,100
74466,1.5000000000000004,4.400000000000003,118,0.5,365,4,100000,99900,100
64599,1.5000000000000004,3.6000000000000023,117,0.6,365,4,100000,99900,100
80941,1.5000000000000004,4.900000000000004,86,0.7000000000000001,365,4,100000,99900,100
98502,1.7000000000000006,4.900000000000004,108,0.3,365,4,100000,99900,100
48071,1.4000000000000004,4.000000000000003,146,0.8,365,4,100000,99900,100
6070,1.3000000000000005,2.8000000000000016,159,0.6,365,4,100000,99900,100
97581,1.7000000000000006,4.800000000000003,105,0.5,365,4,100000,99900,100
4584,1.3000000000000005,2.700000000000001,126,0.1,365,4,100000,99900,100
412,1.3000000000000005,2.300000000000001,119,0.4,365,4,100000,99900,100
53236,1.4000000000000004,4.400000000000003,151,0.3,365,4,100000,99900,100
36485,1.4000000000000004,3.100000000000002,132,0.7000000000000001,365,4,100000,99900,100
84248,1.6000000000000003,4.000000000000003,97,0.5,365,4,100000,99900,100
94137,1.6000000000000003,4.900000000000004,118,0.6,365,4,100000,99900,100
395,1.3000000000000005,2.300000000000001,116,0.8,365,4,100000,99900,100
90405,1.6000000000000003,4.600000000000003,103,0.8,365,4,100000,99900,100
88034,1.6000000000000003,4.400000000000003,87,0.8,365,4,100000,99900,100
340,1.3000000000000005,2.300000000000001,109,0.2,365,4,100000,99900,100
74323,1.5000000000000004,4.400000000000003,100,0.6,365,4,100000,99900,100
54168,1.4000000000000004,4.500000000000004,108,0.3,365,4,100000,99900,100
33006,1.4000000000000004,2.700000000000001,88,0.4,365,4,100000,99900,100
9393,1.3000000000000005,3.100000000000002,121,0.2,365,4,100000,99900,100
43843,1.4000000000000004,3.7000000000000015,102,0.2,365,4,100000,99900,100
59183,1.4000000000000004,4.900000000000004,98,0.6,365,4,100000,99900,100
73092,1.5000000000000004,4.3000000000000025,114,0.8,365,4,100000,99900,100
29710,1.3000000000000005,4.800000000000003,148,0.2,365,4,100000,99900,100
7190,1.3000000000000005,2.9000000000000017,147,0.7000000000000001,365,4,100000,99900,100
37930,1.4000000000000004,3.200000000000002,164,0.1,365,4,100000,99900,100
12995,1.3000000000000005,3.400000000000002,121,0.2,365,4,100000,99900,100
28552,1.3000000000000005,4.700000000000003,149,0.2,365,4,100000,99900,100
44166,1.4000000000000004,3.7000000000000015,142,0.5,365,4,100000,99900,100
74220,1.5000000000000004,4.400000000000003,87,0.7000000000000001,365,4,100000,99900,100
60530,1.4000000000000004,5.000000000000004,108,0.6,365,4,100000,99900,100
24950,1.3000000000000005,4.400000000000003,137,0.2,365,4,100000,99900,100
49071,1.4000000000000004,4.100000000000003,111,0.4,365,4,100000,99900,100
25140,1.3000000000000005,4.400000000000003,160,0.8,365,4,100000,99900,100
8114,1.3000000000000005,3.0000000000000018,112,0.2,365,4,100000,99900,100
60719,1.4000000000000004,5.000000000000004,132,0.3,365,4,100000,99900,100
68002,1.5000000000000004,3.9000000000000026,114,0.6,365,4,100000,99900,100
63474,1.5000000000000004,3.500000000000002,107,0.8,365,4,100000,99900,100
45146,1.4000000000000004,3.8000000000000025,103,0.6,365,4,100000,99900,100
91371,1.6000000000000003,4.700000000000003,76,0.2,365,4,100000,99900,100
48913,1.4000000000000004,4.100000000000003,91,0.5,365,4,100000,99900,100
22721,1.3000000000000005,4.200000000000003,152,0.2,365,4,100000,99900,100
84127,1.6000000000000003,4.000000000000003,78,0.6,365,4,100000,99900,100
62676,1.5000000000000004,3.400000000000002,127,0.4,365,4,100000,99900,100
4659,1.3000000000000005,2.700000000000001,135,0.4,365,4,100000,99900,100
96907,1.7000000000000006,4.700000000000003,103,0.5,365,4,100000,99900,100
11671,1.3000000000000005,3.300000000000002,105,0.5,365,4,100000,99900,100
49346,1.4000000000000004,4.100000000000003,145,0.7000000000000001,365,4,100000,99900,100
59197,1.4000000000000004,4.900000000000004,100,0.4,365,4,100000,99900,100
28599,1.3000000000000005,4.700000000000003,155,0.1,365,4,100000,99900,100
82657,1.5000000000000004,5.000000000000004,133,0.7000000000000001,365,4,100000,99900,100
18392,1.3000000000000005,3.8000000000000025,201,0.1,365,4,100000,99900,100
28371,1.3000000000000005,4.700000000000003,126,0.5,365,4,100000,99900,100
16590,1.3000000000000005,3.7000000000000015,123,0.6,365,4,100000,99900,100
27666,1.3000000000000005,4.600000000000003,184,0.1,365,4,100000,99900,100
85075,1.6000000000000003,4.100000000000003,104,0.4,365,4,100000,99900,100
92765,1.6000000000000003,4.800000000000003,100,0.7000000000000001,365,4,100000,99900,100
7134,1.3000000000000005,2.9000000000000017,140,0.7000000000000001,365,4,100000,99900,100
35406,1.4000000000000004,3.0000000000000018,140,0.2,365,4,100000,99900,100
12086,1.3000000000000005,3.300000000000002,157,0.4,365,4,100000,99900,100
937,1.3000000000000005,2.400000000000001,112,0.6,365,4,100000,99900,100
61843,1.5000000000000004,3.300000000000002,80,0.8,365,4,100000,99900,100
2331,1.3000000000000005,2.5000000000000013,146,0.8,365,4,100000,99900,100
24062,1.3000000000000005,4.3000000000000025,172,0.8,365,4,100000,99900,100
17836,1.3000000000000005,3.8000000000000025,131,0.5,365,4,100000,99900,100
41252,1.4000000000000004,3.500000000000002,101,0.6,365,4,100000,99900,100
15368,1.3000000000000005,3.6000000000000023,119,0.6,365,4,100000,99900,100
66988,1.5000000000000004,3.8000000000000025,136,0.4,365,4,100000,99900,100
98488,1.7000000000000006,4.900000000000004,106,0.5,365,4,100000,99900,100
27121,1.3000000000000005,4.600000000000003,115,0.8,365,4,100000,99900,100
22396,1.3000000000000005,4.200000000000003,111,0.3,365,4,100000,99900,100
81279,1.5000000000000004,4.900000000000004,129,0.1,365,4,100000,99900,100
121,1.3000000000000005,2.200000000000001,97,0.2,365,4,100000,99900,100
77345,1.5000000000000004,4.600000000000003,141,0.7000000000000001,365,4,100000,99900,100
11944,1.3000000000000005,3.300000000000002,139,0.6,365,4,100000,99900,100
73230,1.5000000000000004,4.3000000000000025,132,0.2,365,4,100000,99900,100
52936,1.4000000000000004,4.400000000000003,113,0.7000000000000001,365,4,100000,99900,100
27662,1.3000000000000005,4.600000000000003,183,0.5,365,4,100000,99900,100
2367,1.3000000000000005,2.5000000000000013,151,0.4,365,4,100000,99900,100
6049,1.3000000000000005,2.8000000000000016,157,0.1,365,4,100000,99900,100
55884,1.4000000000000004,4.600000000000003,163,0.4,365,4,100000,99900,100
8336,1.3000000000000005,3.0000000000000018,140,0.1,365,4,100000,99900,100
17832,1.3000000000000005,3.8000000000000025,131,0.1,365,4,100000,99900,100
4518,1.3000000000000005,2.700000000000001,117,0.7000000000000001,365,4,100000,99900,100
82458,1.5000000000000004,5.000000000000004,108,0.8,365,4,100000,99900,100
94106,1.6000000000000003,4.900000000000004,114,0.7000000000000001,365,4,100000,99900,100
3252,1.3000000000000005,2.6000000000000014,112,0.3,365,4,100000,99900,100
45094,1.4000000000000004,3.8000000000000025,97,0.2,365,4,100000,99900,100
95446,1.6000000000000003,5.000000000000004,124,0.4,365,4,100000,99900,100
33037,1.4000000000000004,2.700000000000001,92,0.7000000000000001,365,4,100000,99900,100
90214,1.6000000000000003,4.600000000000003,78,0.6,365,4,100000,99900,100
35518,1.4000000000000004,3.0000000000000018,154,0.2,365,4,100000,99900,100
4997,1.3000000000000005,2.700000000000001,177,0.6,365,4,100000,99900,100
46797,1.4000000000000004,3.9000000000000026,148,0.7000000000000001,365,4,100000,99900,100
50690,1.4000000000000004,4.200000000000003,153,0.3,365,4,100000,99900,100
18257,1.3000000000000005,3.8000000000000025,184,0.2,365,4,100000,99900,100
81144,1.5000000000000004,4.900000000000004,112,0.2,365,4,100000,99900,100
37667,1.4000000000000004,3.200000000000002,131,0.2,365,4,100000,99900,100
50668,1.4000000000000004,4.200000000000003,150,0.5,365,4,100000,99900,100
17042,1.3000000000000005,3.7000000000000015,180,0.2,365,4,100000,99900,100
56935,1.4000000000000004,4.700000000000003,135,0.5,365,4,100000,99900,100
50288,1.4000000000000004,4.200000000000003,103,0.1,365,4,100000,99900,100
74643,1.5000000000000004,4.400000000000003,140,0.6,365,4,100000,99900,100
40413,1.4000000000000004,3.400000000000002,158,0.8,365,4,100000,99900,100
62667,1.5000000000000004,3.400000000000002,126,0.2,365,4,100000,99900,100
22581,1.3000000000000005,4.200000000000003,134,0.6,365,4,100000,99900,100
54194,1.4000000000000004,4.500000000000004,111,0.5,365,4,100000,99900,100
48046,1.4000000000000004,4.000000000000003,143,0.7000000000000001,365,4,100000,99900,100
42535,1.4000000000000004,3.6000000000000023,99,0.8,365,4,100000,99900,100
10835,1.3000000000000005,3.200000000000002,151,0.3,365,4,100000,99900,100
60693,1.4000000000000004,5.000000000000004,129,0.1,365,4,100000,99900,100
25283,1.3000000000000005,4.400000000000003,178,0.7000000000000001,365,4,100000,99900,100
27778,1.3000000000000005,4.600000000000003,198,0.1,365,4,100000,99900,100
17936,1.3000000000000005,3.8000000000000025,144,0.1,365,4,100000,99900,100
82444,1.5000000000000004,5.000000000000004,107,0.2,365,4,100000,99900,100
60922,1.4000000000000004,5.000000000000004,157,0.6,365,4,100000,99900,100
65459,1.5000000000000004,3.7000000000000015,86,0.6,365,4,100000,99900,100
66907,1.5000000000000004,3.8000000000000025,126,0.3,365,4,100000,99900,100
56994,1.4000000000000004,4.700000000000003,142,0.8,365,4,100000,99900,100
2571,1.3000000000000005,2.5000000000000013,176,0.8,365,4,100000,99900,100
64495,1.5000000000000004,3.6000000000000023,104,0.5,365,4,100000,99900,100
55470,1.4000000000000004,4.600000000000003,111,0.6,365,4,100000,99900,100
31742,1.3000000000000005,5.000000000000004,110,0.6,365,4,100000,99900,100
